bio,chamber,collectionId,collectionName,current_position,district,facebook_url,id,instagram_url,linkedin_url,name,office_type,party,photo,political_party,position_start_date,slug,state,status,term_end_date,tiktok_url,truth_social_url,website_url,wikipedia_url,x_url,youtube_url
"Martin Trevor Heinrich ( HYNE-rik; born October 17, 1971) is an American politician serving as the senior United States senator from New Mexico, a seat he has held since 2013. A member of the Democratic Party, Heinrich served as the U.S. representative from New Mexico's 1st congressional district from 2009 to 2013. He and fellow senator Ben Ray Luján are the co-deans of New Mexico's congressional delegation. Born in Fallon, Nevada, Heinrich lived much of his adulthood in Albuquerque, New Mexico, and maintains a residence there along with his work residence in Silver Spring, Maryland. From 2004 to 2008, he served on the Albuquerque City Council, representing the 6th district. Heinrich was elected to the U.S. House of Representatives in 2008 and reelected in 2010. In lieu of running for a third term in the House, Heinrich ran for the Senate seat vacated by retiring Senator Jeff Bingaman in the 2012 election and defeated Republican Heather Wilson, 51%–45%. He was reelected in 2018 and 2024. Since the beginning of the 118th Congress, Heinrich has chaired the Joint Economic Committee, having previously served as vice chair. In January 2021, Heinrich became New Mexico's senior senator when Tom Udall retired from the Senate. == Early life and education == Martin Trevor Heinrich was born in Fallon, near Carson City, Nevada. He is the son of seamstress Shirley A. (née Bybee) and Pete C. Heinrich, a utility company lineman. His father was born in Waldenburg, Germany, as Heinrich Peter Karl Cordes and later took his stepfather Olaf Heinrich's surname. When he was naturalized as an American citizen in 1955, he changed his name again to Pete Carl Heinrich. Raised as a Lutheran, Martin Heinrich grew up in Cole Camp, Missouri. He attended public schools in Cole Camp, then moved to Columbia, Missouri, in 1989 to attend the University of Missouri. He graduated in 1995 with a Bachelor of Science in mechanical engineering. He left Missouri for Albuquerque to take graduate courses at the University of New Mexico. == Early career == After a brief stint doing mechanical drawings, Heinrich worked as an AmeriCorps fellow in New Mexico. From 1996 to 2001 Heinrich served as executive director of the Cottonwood Gulch Foundation, a New Mexico nonprofit organization dedicated to educating young people on natural science and the environment. In 2002 he founded his own public affairs consulting firm. Heinrich served on the Albuquerque City Council from 2004 to 2008, including one term as city council president in 2006. As a city councilman, he said his goals were to reduce crime, raise the minimum wage and create new jobs. He also advocated the use of wind and solar power. In February 2006 Governor Bill Richardson appointed Heinrich to be the state's Natural Resources Trustee. == U.S. House of Representatives == === Elections === ==== 2008 ==== In 2008 Heinrich filed papers to run in New Mexico's 1st congressional district, based in Albuquerque. He originally planned to challenge five-term Republican incumbent Heather Wilson, but Wilson retired to run for the U.S. Senate seat vacated by retiring Republican Pete Domenici. Heinrich won the Democratic primary on June 4, 2008, defeating New Mexico Secretary of State Rebecca Vigil-Giron, State Health Secretary Michelle Lujan Grisham, and U.S. Army veteran Robert Pidcock, 44–25–24–8%. In the general election Heinrich faced Bernalillo",Senator,pbc_3830222512,politicians,U.S. Senator,,,izba4wztlby7his,,,Martin Heinrich,senator,,250px_heinrich_official_headshot_2019_28cropped29jpg_rs0pic5k7h.jpg,,,martin-heinrich,New Mexico,,,,,https://www.heinrich.senate.gov/,https://en.wikipedia.org/wiki/Martin_Heinrich,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,m73sr3thsnt302t,,,Mary Gay Scanlon,representative,,250px_mary_gay_scanlon2c_official_portrait2c_116th_congress_28cropped29jpg_5sw9vpjpx3.jpg,,1959-08-30 00:00:00.000Z,mary-gay-scanlon-pennsylvania-5,Pennsylvania,,,,,,https://en.wikipedia.org/wiki/Mary_Gay_Scanlon,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,i50jtieqnm0do6g,,,Mary Miller,representative,,250px_mary_miller_117th_us_congress_28cropped29jpg_qqi7llc7f7.jpg,,1959-08-27 00:00:00.000Z,mary-miller-illinois-15,Illinois,,,,,,https://en.wikipedia.org/wiki/Mary_Miller_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,v45zt47mtzvvdib,,,María Elvira Salazar,representative,,250px_rep_maria_salazar_portrait_28cropped29jpg_1ruy4ecvkw.jpg,,1961-11-01 00:00:00.000Z,mar-a-elvira-salazar-florida-27,Florida,,,,,,https://en.wikipedia.org/wiki/Mar%C3%ADa_Elvira_Salazar,,
,Governor,pbc_3830222512,politicians,Governor,,,x1y903xz1gz87z9,,,Matt Meyer,governor,,matt_meyer_x1y903xz1gz87z9_blm89msl0q.jpg,,1971-09-29 00:00:00.000Z,matt-meyer,Delaware,,,,,,https://en.wikipedia.org/wiki/Matt_Meyer,https://x.com/MattMeyerDE/status/1838191632266461615,https://www.youtube.com/channel/UCFI4ylg1x1dbZE3SYqTOJfw?&ab_channel=MeyerforNewCastleCounty
,Representative,pbc_3830222512,politicians,U.S. Representative,,,ja4znq4szg030aq,,,Matt Van Epps,representative,,250px_rep_matt_van_epps2c_official_portrait2c_2025jpg_2fxhrt7r8r.jpg,,1983-03-29 00:00:00.000Z,matt-van-epps-tennessee-7,Tennessee,,,,,,https://en.wikipedia.org/wiki/Matt_Van_Epps,,
,Governor,pbc_3830222512,politicians,Governor,,,2avj8nwa4c9pp02,,,Maura Healey,governor,,maura_healey_2avj8nwa4c9pp02_0pf7ylrf65.jpg,,1971-02-08 00:00:00.000Z,maura-healey,Massachusetts,,,,,,https://en.wikipedia.org/wiki/Maura_Healey,,https://www.youtube.com/watch?v=gFEc7LlTGmU
,Representative,pbc_3830222512,politicians,U.S. Representative,,,a47xqrk3sork6ze,,,Max Miller,representative,,max_miller_w3rbob9mbl.jpg,,1988-11-13 00:00:00.000Z,max-miller-ohio-7,Ohio,,,,,,https://en.wikipedia.org/wiki/Max_Miller_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,ihhzq0oayn6hd56,,,Maxine Dexter,representative,,250px_dexter_maxine_119th_congress_28cropped29jpg_4wp46b6v4d.jpg,,1972-12-05 00:00:00.000Z,maxine-dexter-oregon-3,Oregon,,,,,,https://en.wikipedia.org/wiki/Maxine_Dexter,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,dsn2j6ybbex5ut6,,,Maxine Waters,representative,,250px_congresswoman_waters_official_photo_28cropped29jpg_77skg11zv5.jpg,,1938-08-15 00:00:00.000Z,maxine-waters-california-43,California,,,,,,https://en.wikipedia.org/wiki/Maxine_Waters,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,2jb9lo87lgnwq5q,,,Maxwell Frost,representative,,250px_rep_maxwell_frost_118th_congress_28cropped29jpg_r19e9a7a9e.jpg,,1997-01-17 00:00:00.000Z,maxwell-frost-florida-10,Florida,,,,,,https://en.wikipedia.org/wiki/Maxwell_Frost,,
,Senator,pbc_3830222512,politicians,U.S. Senator,,,5ixq9kju8jgxw0t,,,Mazie K. Hirono,senator,,250px_mazie_hirono2c_official_portrait2c_113th_congress_28cropped29jpg_o9no2glld4.jpg,,,mazie-k-hirono,Hawaii,,,,,https://www.hirono.senate.gov/,https://en.wikipedia.org/wiki/Mazie_K._Hirono,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,vo2avugt2mzdn5e,,,Melanie Stansbury,representative,,250px_melanie_stansbury_117th_congress_28cropped29jpg_bfrlqpwvht.jpg,,1979-01-31 00:00:00.000Z,melanie-stansbury-new-mexico-1,New Mexico,,,,,,https://en.wikipedia.org/wiki/Melanie_Stansbury,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,pi64s8g7y6vz81p,,,Michael Baumgartner,representative,,250px_baumgartner_michael_119th_congress_28cropped29_28cropped29jpg_e4keip9u07.jpg,,1975-12-13 00:00:00.000Z,michael-baumgartner-washington-5,Washington,,,,,,https://en.wikipedia.org/wiki/Michael_Baumgartner,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,eftrex1qjwngeyh,,,Michael Cloud,representative,,250px_michael_cloud2c_official_portrait2c_115th_congress_28cropped29jpg_1289nctkdy.jpg,,1975-05-13 00:00:00.000Z,michael-cloud-texas-27,Texas,,,,,,https://en.wikipedia.org/wiki/Michael_Cloud,,
,Senator,pbc_3830222512,politicians,U.S. Senator,,,47996hg2k20v42p,,,Michael F. Bennet,senator,,250px_senator_mike_bennett_284x5_crop29jpg_2d94wn65pf.jpg,,,michael-f-bennet,Colorado,,,,,https://www.bennet.senate.gov,https://en.wikipedia.org/wiki/Michael_F._Bennet,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,hhsvsw582l8rnqk,,,Michael Guest,representative,,250px_rep_michael_guest_official_photo2_28cropped29jpg_lbcmnnr6qu.jpg,,1970-02-04 00:00:00.000Z,michael-guest-mississippi-3,Mississippi,,,,,,https://en.wikipedia.org/wiki/Michael_Guest_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,h2m51noaojgy5ha,,,Michael McCaul,representative,,250px_rep_michael_mccaul2c_official_portrait2c_118th_congress_28cropped29jpg_2qwcc2pu8w.jpg,,1962-01-14 00:00:00.000Z,michael-mccaul-texas-10,Texas,,,,,,https://en.wikipedia.org/wiki/Michael_McCaul,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,wvqhgvwazrhfh5i,,,Michael Rulli,representative,,250px_michael_rulli_118th_congress_portraitjpg_hd1hfpkzhc.jpg,,1969-03-11 00:00:00.000Z,michael-rulli-ohio-6,Ohio,,,,,,https://en.wikipedia.org/wiki/Michael_Rulli,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,35ni53p8nxz4zu7,,,Michelle Fischbach,representative,,250px_2020_11_18_lh_studio1_fischbach_michelle_0029_re_select_28cropped29jpg_73azh41e92.jpg,,2020-11-18 00:00:00.000Z,michelle-fischbach-minnesota-7,Minnesota,,,,,,https://en.wikipedia.org/wiki/Michelle_Fischbach,,
,Governor,pbc_3830222512,politicians,Governor,,,289zy0b5w0ara3i,,,Michelle Lujan Grisham,governor,,michelle_lujan_grisham_aag8vokk4v.jpg,,1959-10-24 00:00:00.000Z,michelle-lujan-grisham,New Mexico,,,,,,https://en.wikipedia.org/wiki/Michelle_Lujan_Grisham,https://x.com/Michelle4NM/status/1008383268528508928,https://www.youtube.com/watch?v=3CHVY-foAZU
,Representative,pbc_3830222512,politicians,U.S. Representative,,,advcuqgbimc0kcn,,,Mike Bost,representative,,250px_rep_mike_bost_official_photo2c_117th_congress_28cropped29jpg_q59qw82pf7.jpg,,1960-12-30 00:00:00.000Z,mike-bost-illinois-12,Illinois,,,,,,https://en.wikipedia.org/wiki/Mike_Bost,,
,Governor,pbc_3830222512,politicians,Governor,,https://www.facebook.com/mikebraunforindiana/?ref=br_rs,xqevjiu1v4hqb4b,,,Mike Braun,governor,,mike_braun_sw8ps32dbi.jpg,,1954-03-24 00:00:00.000Z,mike-braun,Indiana,,,,,,https://en.wikipedia.org/wiki/Mike_Braun,https://x.com/SenatorBraun/status/1540344938482831362,https://www.youtube.com/channel/UCbp05oTjCGMstGVGVBGsY9g
,Representative,pbc_3830222512,politicians,U.S. Representative,,,ur6u4yd1tbxq7ay,,,Mike Carey,representative,,250px_mike_carey_117th_congress_28cropped29jpg_m0waz1oeus.jpg,,1971-03-13 00:00:00.000Z,mike-carey-ohio-15,Ohio,,,,,,https://en.wikipedia.org/wiki/Mike_Carey_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,96n7ezx1q0kqczr,,,Mike Collins,representative,,250px_rep_mike_collins_official_photo2c_118th_congress_28cropped29jpg_dv07usu7h7.jpg,,1967-07-02 00:00:00.000Z,mike-collins-georgia-10,Georgia,,,,,,https://en.wikipedia.org/wiki/Mike_Collins_(politician),,
"Michael Dean Crapo ( KRAY-poh; born May 20, 1951) is an American lawyer and politician serving as the senior United States senator from Idaho, a seat he has held since 1999. A member of the Republican Party, Crapo served from 1993 to 1999 as the U.S. representative for Idaho's 2nd congressional district. Born in Idaho Falls, Crapo is a graduate of Brigham Young University and Harvard Law School, practicing law in his home city throughout the 1980s. His brother Terry Crapo was majority leader in the Idaho House of Representatives from 1968 to 1972. Crapo was elected to the Idaho Senate in 1984, and served as Senate president pro tempore from 1988 to 1992. He was elected to the U.S. House in 1992, and served three terms before being elected to the Senate in 1998. He was reelected in 2004, 2010, 2016, and 2022. Crapo is the dean of Idaho's congressional delegation. == Early life and education == Crapo was born on May 20, 1951, in Idaho Falls, Idaho, to Melba (née Olsen) and George Crapo. He became an Eagle Scout in 1966. Crapo earned a Bachelor of Arts, summa cum laude, in political science from Brigham Young University in 1973 and a Juris Doctor, cum laude, from Harvard Law School in 1977. == Early political career == After graduating from law school, Crapo served for one year as a law clerk to Judge James M. Carter of the U.S. Court of Appeals for the Ninth Circuit. He then returned to Idaho to practice as a lawyer, joining his brother Terry Crapo's law firm of Holden Kidwell Hahn & Crapo in Idaho Falls. In the 1980s, he became active in the Republican Party's campaigns for seats in the state legislature. His brother served in Idaho House of Representatives for four years as majority leader (1968 to 1972) and was considered a rising star in Idaho politics. After Terry's death from leukemia in 1982, Mike ran for an open seat in the Idaho Senate. He was elected to the State Senate in 1984, where he served until 1992. In 1988, Senate President pro tempore Jim Risch unexpectedly lost reelection to the Idaho Senate, and Crapo was elected by his colleagues to the president's position. He served as senate president pro tempore from 1988 to 1992. On January 27, 1989, Crapo served as acting governor of Idaho for 12 hours while Governor Cecil D. Andrus was out of the state testifying before Congress and Lieutenant Governor Butch Otter was out of the state on business for his employer, Simplot. Andrus, a Democrat, left Crapo a note saying, ""Don't do anything I wouldn't do. ... P.S. The chair is comfortable, isn't it?"" Crapo was elected to Congress in 1992, representing Idaho's 2nd congressional district in the United States House of Representatives. He served three terms from 1993 to 1999. He was elected to the U.S. Senate in 1998. == U.S. Senate == === Elections === Crapo was elected to the U.S. Senate in 1998. He succeeded fellow Republican Dirk Kempthorne, who retired after one term to run for governor. In his Senate bid, as in his House campaigns, Crapo's campaign made signs that had a macron placed over the ""a"" in his name (Crāpo) to indicate its correct pronunciation (""Cray-poe""). Crapo was reelected",Senator,pbc_3830222512,politicians,U.S. Senator,,,16d8pc5368s856v,,,Mike Crapo,senator,,250px_mike_crapo_official_photo_110th_congressjpg_yvlrz885t8.jpg,,,mike-crapo,Idaho,,,,,https://www.crapo.senate.gov,https://en.wikipedia.org/wiki/Mike_Crapo,,
,Governor,pbc_3830222512,politicians,Governor,,,1flitkq56qo7fpm,https://www.instagram.com/p/C6MxzAXP-lk/,,Mike DeWine,governor,,mike_dewine_1flitkq56qo7fpm_a2rb15njmh.jpg,,2019-01-14 00:00:00.000Z,mike-dewine,Ohio,,,,,,https://en.wikipedia.org/wiki/Mike_DeWine,,https://www.youtube.com/watch?v=XwvtN8M4nmY
,Governor,pbc_3830222512,politicians,Governor,,,hd9if9tacda6hn4,,,Mike Dunleavy,governor,,mike_dunleavy_hd9if9tacda6hn4_5r3w6f8rko.jpg,,1961-05-05 00:00:00.000Z,mike-dunleavy,Alaska,,,,,,https://en.wikipedia.org/wiki/Mike_Dunleavy_(politician),https://x.com/GovDunleavy,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,lias73kkqg9dvqc,,,Mike Ezell,representative,,250px_rep_mike_ezell_official_photo_28cropped29jpg_mv1t0qdt76.jpg,,1959-04-06 00:00:00.000Z,mike-ezell-mississippi-4,Mississippi,,,,,,https://en.wikipedia.org/wiki/Mike_Ezell,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,menu47saxytv7fa,,,Mike Flood,representative,,mike_flood_cexyklxq0h.jpg,,1975-02-23 00:00:00.000Z,mike-flood-nebraska-1,Nebraska,,,,,,https://en.wikipedia.org/wiki/Mike_Flood_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,br56wg1nzbk04x0,,,Mike Haridopolos,representative,,250px_haridolopos_mike_119th_congress_28cropped29jpg_fk2wqlxzee.jpg,,1970-03-15 00:00:00.000Z,mike-haridopolos-florida-8,Florida,,,,,,https://en.wikipedia.org/wiki/Mike_Haridopolos,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,peqrnkv0j8m81jn,,,Mike Johnson,representative,,250px_speaker_mike_johnson_official_portrait_28tight_crop29jpg_vbjhz6wqbp.jpg,,1972-01-30 00:00:00.000Z,mike-johnson-louisiana-4,Louisiana,,,,,,https://en.wikipedia.org/wiki/Mike_Johnson,,
,Governor,pbc_3830222512,politicians,Governor,,https://www.facebook.com/MikeLKehoe,y5nn21yegd6pspq,https://www.instagram.com/mikelkehoe/,,Mike Kehoe,governor,,mike_kehoe_y5nn21yegd6pspq_sr1kn1ffx0.jpg,,1962-01-17 00:00:00.000Z,mike-kehoe,Missouri,,,,,https://www.mikekehoe.com/,https://en.wikipedia.org/wiki/Mike_Kehoe,https://twitter.com/Mikelkehoe,https://www.youtube.com/channel/UCwNFEbJTmALdxa3mfuSc3Ig
,Representative,pbc_3830222512,politicians,U.S. Representative,,,1zbchlwezyrkxnh,,,Mike Kelly,representative,,250px_mike_kelly2c_official_portrait2c_112th_congress_28cropped29jpg_afb715stnl.jpg,,1948-05-10 00:00:00.000Z,mike-kelly-pennsylvania-16,Pennsylvania,,,,,,https://en.wikipedia.org/wiki/Mike_Kelly_(Pennsylvania_politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,o3g6bhvbp222rfz,,,Mike Kennedy,representative,,250px_kennedy_mike_119th_congress_283x4_crop29jpg_tqo3q54pg5.jpg,,1969-02-02 00:00:00.000Z,mike-kennedy-utah-3,Utah,,,,,,https://en.wikipedia.org/wiki/Mike_Kennedy_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,h3i2ojiiq2qjife,,,Mike Lawler,representative,,250px_rep_mike_lawler_official_photo2c_118th_congress_28cropped29jpg_ipepiwpotg.jpg,,1986-09-09 00:00:00.000Z,mike-lawler-new-york-17,New York,,,,,,https://en.wikipedia.org/wiki/Mike_Lawler,,
"Michael Shumway Lee (born June 4, 1971) is an American lawyer and politician serving as the senior United States senator from Utah, a seat he has held since 2011. A member of the Republican Party, Lee became Utah's senior senator in 2019, when Orrin Hatch retired, and the dean of Utah's congressional delegation in 2021, when Representative Rob Bishop retired. The son of U.S. Solicitor General Rex E. Lee and brother of Utah Supreme Court justice Thomas Rex Lee, Lee began his career as a clerk for the U.S. District Court for the District of Utah before clerking for Samuel Alito, who was then a judge on the Third Circuit Court of Appeals. From 2002 to 2005, Lee was an assistant U.S. attorney for the District of Utah. He joined the administration of Utah governor Jon Huntsman Jr., serving as the general counsel in the governor's office from 2005 to 2006. Lee again clerked for Alito after he was appointed to the U.S. Supreme Court. In the 2010 U.S. Senate election in Utah, Lee defeated incumbent senator Bob Bennett in the Republican primary and won the general election. Although he refused to endorse Donald Trump during the 2016 Republican presidential primaries and voted for Evan McMullin in the general election, Lee eventually became a Trump ally. He endorsed Trump in the 2020 and 2024 elections and supported the Trump administration's efforts to overturn the 2020 presidential election, although he did not sign the Texas v. Pennsylvania amicus brief, and ultimately voted to certify the outcome. Lee has been reelected twice, in 2016 and 2022, the latter victory over McMullin. Lee also chaired the Joint Economic Committee from 2019 to 2021. == Early life and education == Lee was born in Mesa, Arizona on June 4, 1971, the son of Janet (née Griffin) and Rex E. Lee, who was solicitor general under President Ronald Reagan. Lee's older brother, Thomas Rex Lee, is a former justice of the Utah Supreme Court. Lee's family moved to Provo, Utah, one year later, when his father became the founding dean of Brigham Young University's J. Reuben Clark Law School. While Lee spent about half of his childhood years in Utah, he spent the other half in McLean, Virginia, a suburb of Washington, D.C. His father served first as the assistant U.S. attorney general for the civil division of the U.S. Department of Justice from 1975 to 1976, and then as the solicitor general of the United States from 1981 to 1985. Lee is of English, Swiss, and Danish descent. After graduating from Timpview High School in 1989, Lee attended Brigham Young University. He was elected president of the students' association, BYUSA, while his father was president of the university. He graduated in 1994 with a bachelor of arts in political science. Lee then attended BYU's J. Reuben Clark Law School, where he was a member of the BYU Law Review and graduated with a Juris Doctor in 1997. == Legal career == After law school, Lee clerked for Judge Dee Benson of the U.S. District Court for the District of Utah from 1997 to 1998, then for Judge (later Supreme Court Justice) Samuel Alito of the U.S. Court of Appeals for the Third Circuit from 1998 to 1999. Lee then entered private practice at the",Senator,pbc_3830222512,politicians,U.S. Senator,,,pj3vv0vih86g6k3,,,Mike Lee,senator,,250px_mike_lee2c_official_portrait_284x5_crop29jpg_3e6jwkfa9z.jpg,,,mike-lee,Utah,,,,,https://www.lee.senate.gov/,https://en.wikipedia.org/wiki/Mike_Lee,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,wji24hk1dawwe22,,,Mike Levin,representative,,250px_rep_mike_levin_official_photo_28cropped29jpg_8f707y21yp.jpg,,1978-10-20 00:00:00.000Z,mike-levin-california-49,California,,,,,,https://en.wikipedia.org/wiki/Mike_Levin,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,7cq5ytljvlxk5gl,,,Mike Quigley,representative,,250px_mike_quigley_official_photo_28cropped_229jpg_yfmz5v2vv1.jpg,,1958-10-17 00:00:00.000Z,mike-quigley-illinois-5,Illinois,,,,,,https://en.wikipedia.org/wiki/Mike_Quigley,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,su3bdxk98pyf5be,,,Mike Rogers,representative,,250px_rep_mike_rogers_official_portrait2c_118th_congress_28cropped29jpg_h1aob3zph1.jpg,,1958-07-16 00:00:00.000Z,mike-rogers-alabama-3,Alabama,,,,,,https://en.wikipedia.org/wiki/Mike_Rogers_(Alabama_politician),,
"Marion Michael Rounds (born October 24, 1954) is an American businessman and politician serving as the junior United States senator from South Dakota since 2015. A member of the Republican Party, he served as the 31st governor of South Dakota from 2003 to 2011. Rounds was raised in Pierre, South Dakota. He attended South Dakota State University, where he earned his Bachelor of Science degree. He was elected to the South Dakota Senate in 1990, representing the 24th district until 2001. Rounds ran for governor of South Dakota in 2002, and after an upset victory in the Republican primary, won the general election. He was reelected in 2006. In 2014, Rounds was elected to the United States Senate, succeeding retiring Democrat Tim Johnson. He was reelected in 2020. == Early life, education, and business career == The eldest of 11 children, Rounds was born in Huron, South Dakota, the son of Joyce (née Reinartz) and Don Rounds. He has German, Belgian, Swedish and English ancestry. Rounds has lived in the state capital of Pierre since he was three years old. He was named for an uncle, Marion Rounds, who was killed in the Pacific theater during World War II. Several members of the Rounds family have been involved in state government. His father worked at various times as state director of highway safety, a staffer for the Rural Electrification Administration, and executive director of the South Dakota Petroleum Council. His brother Tim Rounds was a member of the South Dakota House of Representatives, representing District 24, which includes Pierre, from 2003 to 2011 and from 2013 to 2021. Rounds attended South Dakota State University in Brookings, where he earned his Bachelor of Science in political science. Rounds is a former partner in Fischer Rounds & Associates, an insurance and real estate firm with offices in Pierre, Rapid City, Mitchell, Watertown and Sioux Falls. == South Dakota Senate == === Elections === Rounds represented District 24, which was based in Pierre. In 1990, he defeated incumbent state Senator Jacqueline Kelley, 53%–47%. He was reelected in 1992 (60%), 1994 (77%), 1996 (66%), and 1998 (75%). Rounds had to leave the Senate in 2001 because of legislative term limits South Dakota voters had passed in 1992. === Tenure === Rounds represented Hughes, Lyman, Stanley, and Sully counties. In 1993, he became Senate Minority Whip. In 1995, his peers selected him to be Senate Majority Leader. === Committee assignments === Commerce Education Legislative Procedure Local Government Retirement Laws State Affairs Taxation == Governor of South Dakota == === Elections === ==== 2002 ==== As the 2002 race for governor took shape, media and political observers largely dismissed Rounds as an extreme long shot. Until late 2001, then-Congressman John Thune was the front-runner for the nomination. When Thune passed on the race to challenge Senator Tim Johnson, state Attorney General Mark Barnett and former Lieutenant Governor Steve T. Kirby became candidates. Rounds benefited from the heated competition between Kirby and Barnett, much of which centered on ethical concerns about Kirby's personal business investments and damaged both candidates' reputations, with Barnett's campaign advertisements involving claims ""so outlandish that people thought for sure that they were exaggerated or completely fabricated"". By staying above the fray, Rounds won the primary by 15 points. After winning the Republican nomination,",Senator,pbc_3830222512,politicians,U.S. Senator,,,8mszrmavbmmby0n,,,Mike Rounds,senator,,250px_mike_rounds_official_senate_portrait_28cropped29jpg_ogm2pibx7i.jpg,,,mike-rounds,South Dakota,,,,,https://www.rounds.senate.gov,https://en.wikipedia.org/wiki/Mike_Rounds,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,p2boo4bbvktash7,,,Mike Simpson,representative,,250px_mike_simpson_official_portrait_28cropped29jpg_dzxloagvrn.jpg,,1950-09-08 00:00:00.000Z,mike-simpson-idaho-2,Idaho,,,,,,https://en.wikipedia.org/wiki/Mike_Simpson,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,t5qqa5tpdwzms50,,,Mike Thompson,representative,,250px_mike_thompson2c_official_portrait2c_2021_28cropped29jpg_p80x7lcbeg.jpg,,1951-01-24 00:00:00.000Z,mike-thompson-california-4,California,,,,,,https://en.wikipedia.org/wiki/Mike_Thompson_(California_politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,q11bv703anpf2hx,,,Mike Turner,representative,,mike_turner_l7th8pq94u.jpg,,1960-01-11 00:00:00.000Z,mike-turner-ohio-10,Ohio,,,,,,https://en.wikipedia.org/wiki/Mike_Turner,,
"Addison Mitchell McConnell III ( mə-KON-əl; born February 20, 1942) is an American politician and attorney serving as the senior United States senator from Kentucky, a seat he has held since 1985. McConnell is in his seventh Senate term and is the longest-serving senator in Kentucky history. He served from 2007 to 2025 as the leader of the Senate Republican Conference, including two stints as minority leader (2007 to 2015 and 2021 to 2025), and was majority leader from 2015 to 2021, making him the longest-serving Senate party leader in U.S. history. McConnell holds conservative political positions, although he was known as a pragmatist and a moderate Republican early in his political career. He led opposition to stricter campaign finance laws, culminating in the U.S. Supreme Court decision Citizens United v. FEC, which partially overturned the Bipartisan Campaign Reform Act (McCain-Feingold) in 2010. McConnell worked to withhold Republican support for major presidential initiatives during the Obama administration, making frequent use of the filibuster, and blocked many of President Barack Obama's judicial nominees, including Supreme Court nominee Merrick Garland. During the first Trump administration, the Senate Republican majority under McConnell's leadership passed the Tax Cuts and Jobs Act of 2017, the Economic Growth, Regulatory Relief and Consumer Protection Act in 2018, the First Step Act, and the Great American Outdoors Act, and confirmed a record number of federal appeals court judges during a president's first two years. McConnell invoked the nuclear option to eliminate the 60-vote requirement to end a filibuster for Supreme Court nominations, after his predecessor Harry Reid had eliminated the filibuster for all other presidential nominations; Trump subsequently won Supreme Court confirmation battles over Neil Gorsuch, Brett Kavanaugh and Amy Coney Barrett. While supportive of most of Trump's domestic and foreign policies, McConnell criticized Trump's attempts to overturn the 2020 presidential election, and despite voting to acquit in Trump's second impeachment trial for reasons related to the constitutionality of impeaching a former president, deemed him ""practically and morally responsible"" for the January 6 United States Capitol attack. In late 2024, McConnell wrote an essay on his current view of American power and the foreign policy mistakes of former presidents. In 2015, 2019 and 2023, Time listed McConnell as one of the 100 most influential people in the world. On February 28, 2024, McConnell announced that he would step down as the Senate Republican Conference Leader in January 2025, but would serve the remainder of his Senate term. An internal election to fill the post of Senate Republican Leader was held on November 13, in which South Dakota senator John Thune was selected. On February 20, 2025, McConnell announced he would not run for an eighth Senate term in 2026 and would retire from politics. This came after increasing concerns about his health and ability to continue serving. == Early life and education (1942–1967) == McConnell was born on February 20, 1942, to Julia Odene ""Dean"" (née Shockley) and Addison Mitchell ""A.M."" McConnell II at Colbert County Hospital (now Helen Keller Hospital) in Sheffield, Alabama, and grew up in Athens, Alabama, where his grandfather, Robert Hayes McConnell Sr., and his great-uncle, Addison Mitchell McConnell, owned McConnell Funeral Home. He is of Scots-Irish and English descent. His ancestor James McConnell fought on the American side in the American Revolutionary War.",Senator,pbc_3830222512,politicians,U.S. Senator,,,ox4gerljyjqevgq,,,Mitch McConnell,senator,,250px_mitch_mcconnell_portrait_2016jpg_wsc9alfqen.jpg,,,mitch-mcconnell,Kentucky,,,,,https://www.mcconnell.senate.gov/,https://en.wikipedia.org/wiki/Mitch%20McConnell,,
